150, 10
1.849877450741986104e+04 1.043412531610788674e-01 5.160629502813742810e-04 6.899969028819622678e-05 4.676799238309950479e-02 4.771263311167051741e-03 6.687637898841622963e-01 1.696736771248218978e-01 4.043693185652660893e-04 1.621337863373470032e-04 4.504822544697979769e-03
2.206171145823386905e+04 1.041166316999150854e-01 5.759552211678241372e-04 7.554406934700107624e-05 4.658357020929118630e-02 4.695871675877022651e-03 6.691479734969245641e-01 1.696416557473933995e-01 4.513381740494649659e-04 1.732976791091741327e-04 4.509213934106874946e-03
2.631088412214242999e+04 1.038668158689702858e-01 6.424872125890574315e-04 8.282173425396051488e-05 4.638201169553368003e-02 4.612246884624355073e-03 6.695733394832367180e-01 1.696061142780852238e-01 5.033318477506824613e-04 1.840389442090332550e-04 4.514096676820117740e-03
3.137846420479952212e+04 1.035893513129246962e-01 7.162709341810547491e-04 9.090199936740092916e-05 4.616207910199426889e-02 4.519660590579120327e-03 6.700437170700069833e-01 1.695666696516150429e-01 5.607638542975731510e-04 1.941351470817616841e-04 4.519514629942215228e-03
3.742208020380693779e+04 1.032814203644647905e-01 7.980170804406845359e-04 9.986545740147802848e-05 4.592228285463641202e-02 4.417270170620436233e-03 6.705634468559060757e-01 1.695229519612431457e-01 6.241103727818605963e-04 2.033626026693462132e-04 4.525520613894333695e-03
4.462972048727478250e+04 1.029400630619409646e-01 8.884606287197710029e-04 1.097958823830999655e-04 4.566110246301171433e-02 4.304216248419170249e-03 6.711370511901115776e-01 1.694745678647872345e-01 6.938463270406745138e-04 2.114769750181503031e-04 4.532168469501249991e-03
5.322558072465600708e+04 1.025618961024221815e-01 9.884296724688500062e-04 1.207877991702245926e-04 4.537680661197649595e-02 4.179547786196333332e-03 6.717697288956592239e-01 1.694210158809534850e-01 7.704895425125268338e-04 2.182108134781663789e-04 4.539517768535776543e-03
6.347703755582845042e+04 1.021431943145331422e-01 1.098837779006550750e-03 1.329457089169095861e-04 4.506755197131360330e-02 4.042245521198766303e-03 6.724670316228421596e-01 1.693618261042242890e-01 8.545838136662616599e-04 2.232534801157058982e-04 4.547635622307145443e-03
7.570296541635520407e+04 1.016797889875372951e-01 1.220684628249191044e-03 1.463842045376150620e-04 4.473132113605825938e-02 3.891236574677320228e-03 6.732352043228208016e-01 1.692963870190791198e-01 9.466872026432999110e-04 2.262675134937788498e-04 4.556592836450681222e-03
9.028365521610058204e+04 1.011669791100491822e-01 1.355098147774077806e-03 1.612327522070217719e-04 4.436584774401240716e-02 3.725353524807387910e-03 6.740811033871271230e-01 1.692240892096912863e-01 1.047394891346628771e-03 2.268905435637897272e-04 4.566470331434622359e-03
