,Pressure (bars),H2,He,H2O,CH4,CH3OH,N2,CO2,HCN,C2H6,CO
124,2.199286858606028e-07,0.5749301653583317,0.13737339130150059,0.0003879593267396832,3.813716505056257e-06,4.0660827834821637e-13,0.009423980162260388,0.09559372298677074,1.0717735078554658e-09,2.4833295519506238e-12,0.016898832913282872
125,1.9435271149298263e-07,0.5715702187640959,0.13700960332564469,0.00024742382436520374,2.24540716807724e-06,1.968937064041428e-13,0.009156412378969029,0.08983588449704288,5.773248962740705e-10,1.2967418306146845e-12,0.017943224430632985
126,1.7175102154984983e-07,0.5681918216398956,0.13663206482842627,0.0001567412873843199,1.3012030977120136e-06,9.526947701114785e-14,0.008871236297733969,0.08394738195043763,3.0736355024439553e-10,6.663568943614823e-13,0.018901034374505687
127,1.5177773017322716e-07,0.5647856503840849,0.13623332104899274,9.936988087066232e-05,7.418993338784521e-07,4.5982555133989184e-14,0.008566971826440848,0.07794255203719033,1.6209874121555609e-10,3.365910605393796e-13,0.019754225513838083
128,1.3412717530678982e-07,0.561343861579184,0.13580685366078674,6.355098463166083e-05,4.1575176428276754e-07,2.2087552988740613e-14,0.008242257255174112,0.07183858917299271,8.505851062045536e-11,1.6682763151608996e-13,0.020486443829171343
129,1.1852924098447017e-07,0.5578618132517962,0.1353448113196608,4.1389088213773816e-05,2.2863882511176355e-07,1.0530712407396994e-14,0.0078958405029347,0.06565779719722319,4.486835741272258e-11,8.095148358589639e-14,0.02108147076175774
130,1.0474522360006342e-07,0.5543382308700076,0.13484048290618142,2.7749853446124178e-05,1.2316790079509028e-07,4.971394209769884e-15,0.007526860053259135,0.05943162779270516,2.4339179844872744e-11,3.836070931325985e-14,0.02152309164591487
131,9.256417889712791e-08,0.5507781479275854,0.13428211422870698,1.938984816031883e-05,6.48494319633106e-08,2.3151377207974504e-15,0.007134450377360345,0.05319587822182829,1.419225945530248e-11,1.7695620293811206e-14,0.021794711154712553
132,8.179969377519484e-08,0.5471894441892101,0.13365671341166546,1.4271663108172438e-05,3.325949732791974e-08,1.0579905594177711e-15,0.006717707735450475,0.04698852326899611,9.502148835888015e-12,7.909958955827528e-15,0.02188016879923755
133,7.22870335094958e-08,0.5435914095264477,0.13295444683811464,1.1120814547611705e-05,1.6549979500780446e-08,4.721084417730654e-16,0.006276465488692088,0.04086089277473923,7.736103384887328e-12,3.4085961231171844e-15,0.02176333074796021
134,6.388062072657205e-08,0.5400250805606589,0.13216208303883256,9.160692685683849e-06,7.957295711477562e-09,2.0465117435105627e-16,0.005811380938691161,0.03487940921144968,7.747881732826075e-12,1.4084087869715892e-15,0.021427121419409147
135,5.645180755516963e-08,0.5365530873667186,0.1312630415832676,7.917471686122331e-06,3.6792042782303396e-09,8.564113566887831e-17,0.005323822558859086,0.029121060857733957,9.363169078234868e-12,5.545065637956603e-16,0.020853984214826905
136,4.988690685844117e-08,0.5332626108664774,0.13024287119962377,7.088671162488321e-06,1.6274378814893223e-09,3.43800294424634e-17,0.004816557694406415,0.023676974180350273,1.3502556208991852e-11,2.0662101618171083e-16,0.020027756491932395
137,4.408545241834121e-08,0.5302684446158652,0.12908460583140258,6.486991528974552e-06,6.853017604488549e-10,1.3160717953229913e-17,0.004294160487273182,0.018650390288161366,2.332102990710208e-11,7.239604512321168e-17,0.018936166664097136
138,3.8958661446875604e-08,0.5277055286425879,0.1277677977190412,5.998895249032582e-06,2.734970408876991e-10,4.7761397983417235e-18,0.0037631322909408528,0.014146587559824725,4.788744865008822e-11,2.3708213284760418e-17,0.017575312797833358
139,3.442807589518621e-08,0.5257171385343219,0.12627024120876706,5.549439990381304e-06,1.0307973187865226e-10,1.6349800229049642e-18,0.0032321337541715033,0.010261401225964547,1.136739449208128e-10,7.22026427739526e-18,0.015955686138522388
140,3.0424361767690035e-08,0.524435875379499,0.12456607107626265,5.084601218719322e-06,3.6615045812425896e-11,5.261053201781567e-19,0.0027118508940177856,0.007065039093293643,3.0143174296986285e-10,2.0379119006024587e-18,0.014108816879000398
141,2.6886248066529438e-08,0.5239515346570575,0.12263046533727462,4.561106643563079e-06,1.2258904547956727e-11,1.592634051620689e-19,0.002214682647300258,0.004583429869155557,8.629296111781072e-10,5.33112043207667e-19,0.01209626397310539
142,2.3759589128427652e-08,0.5242631450503472,0.12043671473129865,3.9681779976415115e-06,3.87914949622498e-12,4.605947193195731e-20,0.001753617559310869,0.002781802365119001,2.5583975857454784e-09,1.2930932297241405e-19,0.010013729809910825
143,2.099653600438446e-08,0.5252058516339441,0.11795442501201256,3.334307570834491e-06,1.1655581643257192e-12,1.3792833367785855e-20,0.0013404855230998388,0.00156551000683603,7.458194708302546e-09,2.9374860953881024e-20,0.007980148813201306
144,1.855480420138846e-08,0.5263195363605919,0.1151464105934184,2.706186344619028e-06,3.339914097197926e-13,5.703884867033226e-21,0.0009843668653600982,0.0008042800281154644,2.031897230259344e-08,6.762502102514376e-21,0.006111702800735434
145,1.6397026580002085e-08,0.5266217985170816,0.11195332218309965,2.1235212306288587e-06,9.113144381508325e-14,4.384693600759889e-21,0.0006903940097442827,0.00036476700661005603,4.9873365502234044e-08,1.3878661663102276e-21,0.004493638610767079
146,1.449018150486198e-08,0.5243196436183295,0.1082830864628648,1.589670894136647e-06,2.3357919615196762e-14,4.6821613661371e-21,0.0004594041173913604,0.0001354184416713584,1.0802813832725742e-07,8.364375066455651e-23,0.0031657868779232288
147,1.2805087496773325e-08,0.5165850586940688,0.10399561638246699,1.0722645900973323e-06,5.904333941339248e-15,4.879865508606655e-21,0.00028805112535210125,3.50156729977688e-05,2.059070932399796e-07,1.1325756732393583e-22,0.0021249937136548556
148,1.1315956652786066e-08,0.4990861976899766,0.0988789427028957,5.711938841498504e-07,2.5591681311776325e-15,4.586655986691587e-21,0.00016949238636222787,4.7501633995528895e-06,3.5791380848440565e-07,2.705348670764539e-23,0.0013415382064524842
149,1e-08,0.45567956571055995,0.09205346366587584,1.9670780955151468e-07,2.7349545815232628e-15,4.344819674787411e-21,9.304200348129747e-05,1.798674428424225e-07,5.102189388489702e-07,7.537564200607322e-24,0.0007481445563972264
